|Jornal|Assunto|Data|Tweet_ID|Tweet|Polaridade|Linguagem
389|g1|lgbtq|1-1-21|1356345594151919628|A verdade dói. A esquerda só próspera na mentira. Porque o PT e o PSOL não falam na campanha política que eles vão prosperar a miséria? Porque eles não falam quanto mais miséria mais barata a compra de votos pelo bolsa família? Porque se eles falarem a verdade ninguém vota neles.|Negativa|Ofensiva
390|g1|lgbtq|1-1-21|1356328436185362432|Kkkk meu deus, o brasileiro só regride... olha só o nível de ignorância do energúmeno. Kkk Quem gosta de miseria é o atual presidente, só aumentando o número de miseráveis no país, aumento da fome, enquanto ele dá $ pra comprar o centrão|Negativa|Ofensiva
391|g1|lgbtq|1-1-21|1356316680474021890|Parece o Kleibson o feirante q joga bola com a gente toda quinta.|Neutra|Não-ofensiva
392|g1|lgbtq|1-1-21|1356311929627803650|Bolsonaro é o mandante|Neutra|Não-ofensiva
393|g1|lgbtq|1-1-21|1356311759397793793|Combatem o preconceito de forma errada, por isso aparece esses Bolsobobo ai que governam o país. Enquanto não parar de agir de forma vitimista e buscando apenas holofotes, vao virar piada para a grande maioria. Talvez esse nao seja o caso mas...|Negativa|Ofensiva
394|g1|lgbtq|1-1-21|1356311467520389122|'Parlamentares trans do psol'. Quem vota nesse tipo de gente? Qual explicação? https://t.co/EWGEjcE5Ha|Neutra|Ofensiva
395|g1|lgbtq|1-1-21|1356311466266271744|Olha a carinha de cavalo|Negativa|Ofensiva
396|g1|lgbtq|1-1-21|1356310796532375555|Provavelmente cidadãos de bem tentando fazer merda como sempre|Negativa|Ofensiva
397|g1|lgbtq|1-1-21|1356310678575992832|Polícia de SP investiga se o céu é azul|Neutra|Não-ofensiva
398|g1|lgbtq|1-1-21|1356310549743734793|Tinha que ser do PSOL. Partido Satânico Oriundo de Lúcifer (PSOL). PSOL também apoia a ditadura da compra de votos. Quanto mais miséria, mais barata a compra de votos pelo bolsa família. Sem falar no pacote de empobrecimento da população. Pior educação, pior aposentadoria e etc.|Negativa|Não-ofensiva
399|g1|lgbtq|1-1-21|1356310501005910017|Fake News|Neutra|Não-ofensiva
400|g1|lgbtq|1-1-21|1356310312732000260|Um cara desse com idade de ser pai de família se vestindo de mulher. 🤦‍♂️|Neutra|Ofensiva
401|g1|lgbtq|1-1-21|1356310118615363585|Deve ter sido o bolsonaro também ou a família dele, porque vcs não falam logo?|Neutra|Não-ofensiva
402|g1|lgbtq|1-1-21|1356310066002096136|a policia bolsonarista? vai dizer que o psol atirou sozinho e inventou historia p prender ela vai vendo e aguardem|Neutra|Não-ofensiva
403|g1|lgbtq|1-1-21|1356309666054221824|O mais legal é a visibilidade da mídia Quando o Holiday tomou um tiro dos amiguinhos do PSOL oque vcs noticiaram? A lembrei, nada|Neutra|Não-ofensiva
404|g1|lgbtq|1-1-21|1356309444796289028|Achei que era aquelas fotos de pessoas do BBB, com as informações deles, estou paranóico|Neutra|Não-ofensiva
405|g1|lgbtq|1-1-21|1356309138100379650|isso aí é um homem|Neutra|Ofensiva
406|g1|lgbtq|29-1-21|1356335071603675139|A turma da globolixo todinha ai em|Negativa|Ofensiva
407|g1|lgbtq|29-1-21|1356193194187350018|https://t.co/x58dUItaL7|Neutra|Não-ofensiva
408|g1|lgbtq|29-1-21|1356019846153166848|O país é MEGA transfobico, o Brasil é um país grande, existem mais dados da taxa de criminalidade e é óbvio que mais grupos seriam afetados mas não da pra negar que a transfobia motiva muitas dessas mortes.|Neutra|Não-ofensiva
409|g1|lgbtq|29-1-21|1356006196436721666|Por ser hétero? Pq as travestis morrem por ser quem são, já hétero.....|Neutra|Não-ofensiva
410|g1|lgbtq|29-1-21|1356005824863342595|Algumas mulheres morreram por ser só quem são tbm|Neutra|Não-ofensiva
411|g1|lgbtq|29-1-21|1355903539621613573|Sai daqui TRAVECÃO!!!!|Negativa|Ofensiva
412|g1|lgbtq|29-1-21|1355674336926052353|Infelizmente|Negativa|Não-ofensiva
413|g1|lgbtq|29-1-21|1355635756207927299|Maravilhoso se pudesse abraçava todos.|Positiva|Não-ofensiva
414|g1|lgbtq|29-1-21|1355372279673348097|Não. Nao vou calar a boca é ninguém vai, muito menos você. Lide com o contraditório.|Neutra|Não-ofensiva
415|g1|lgbtq|29-1-21|1355364251918102528|E as mulheres normais? E os policiais? E os homens? Quantos morrem diariamente?|Neutra|Não-ofensiva
416|g1|lgbtq|29-1-21|1355359100255825924|Não disse isso!! Disse que pessoas LGBTs morrer apenas por ser elas mesmos, LGBTs. Nenhuma pessoa vai morrer por ela ser Hétero. Apenas|Neutra|Não-ofensiva
417|g1|lgbtq|29-1-21|1355352989259735044|Meu cala a boca. O hatero cis que não sofre um preconceito ao sair na rua, quer falar de causas alheias|Negativa|Ofensiva
418|g1|lgbtq|29-1-21|1355350472438280197|Amostragem! PQP! Mas temos um gênio.|Positiva|Ofensiva
419|g1|lgbtq|29-1-21|1355350045143535617|- 183 mortos pela sua sexualidade.- Li os dados e não tem o motivo, alguns foram mortos por outros trans- Veja bem li agora e que diferença faz o motivo? Hahahahahahahahaahsh|Neutra|Não-ofensiva
420|g1|lgbtq|29-1-21|1355337756919144450|sim sim alecrim os cientistas inventaram isso pra lacrar no twitter, tá certo 👍|Positiva|Não-ofensiva
421|g1|lgbtq|29-1-21|1355330325820407809|Desculpe por ser homem, me perdoe fada sensata https://t.co/w71QgzFe0P|Negativa|Não-ofensiva
422|g1|lgbtq|29-1-21|1355327462746554372|Quem te chamou, estrume?|Negativa|Ofensiva
423|g1|lgbtq|29-1-21|1355327351853359107|comportamento bem típico de incelzinho idiota mesmo. vai lá bater punheta pro seu hentai, vai.|Negativa|Ofensiva
424|g1|lgbtq|29-1-21|1355326916333604864|Por isso que eu disse. Tá dentro da proporção. Ô (jênio).|Neutra|Não-ofensiva
425|g1|lgbtq|29-1-21|1355326647017336843|Gênero é feminino e masculino. O resto é invenção da modernidade progressista e de militante de Twitter. 😏|Neutra|Ofensiva
426|g1|lgbtq|29-1-21|1355321621800775680|Não tô falando de sentimentos, animal. Essas pessoas que morreram foram assasinadas, elas tinham amigos e famílias. Cadê a empatia????|Negativa|Ofensiva
427|g1|lgbtq|29-1-21|1355318746055847938|Ninguém se importa pra sentimentos, platelminto.|Negativa|Ofensiva
428|g1|lgbtq|29-1-21|1355317763636658176|' tantos comentários bostas. A maioria de homens. Ou são idiotas de berço ou gostam de fingir ser|Negativa|Ofensiva
429|g1|lgbtq|29-1-21|1355315347117776910|Teu cool. Traveco|Negativa|Ofensiva
430|g1|lgbtq|29-1-21|1355315303543152640|Ninguém se importa|Neutra|Não-ofensiva
431|g1|mulheres|1-2-21|1356246451572105217|Vai virar moda é? Transa, cheira... passeia... ai depois que o amor acaba diz que foi abusada 😂😂😂😂😂😂😂😂😂😂😂😂😂|Neutra|Ofensiva
432|g1|mulheres|1-2-21|1356292227962695682|Foi abusada por anos e não fez nada com o magrelo? Preferiu a comodidade de ficar com o cara, por causa da fama e da grana 😌. E só agora resolveu 'desabafar'??? Ta me parecendo briga por uma pensão maior.|Neutra|Ofensiva
433|g1|mulheres|1-2-21|1356281800369303559|🍪🍪🍪🍪🍪🍪 biscoito|Neutra|Ofensiva
434|g1|mulheres|1-2-21|1356391730527039489|Agora todo mundo denuncia abuso.|Neutra|Não-ofensiva
435|g1|mulheres|1-2-21|1356557923397357570|Nada de se assustar vindo daquela ameba do Manson ele é um lixo e seus fãs também vão no mesmo saco.|Negativa|Ofensiva
436|g1|mulheres|1-2-21|1356793470900457473|Vai tomar no cu Vagabunda|Negativa|Ofensiva
437|g1|mulheres|1-2-21|1356834326244175874|O lance é castrar esse vagabundo. A sociedade hipócrita se finge de pacífica enquanto esses vermes vão abusando e cometendo crimes.|Negativa|Ofensiva
438|g1|mulheres|1-2-21|1356814395725271040|Esperar o que daquele lixo? Nem parece gente, parece que saiu do madmax kkkkkkkkkk|Negativa|Ofensiva
439|g1|mulheres|1-2-21|1356746039152246784|Por que diabos não fez a denuncia na época? Qual o problema? Está com contas atrasadas?|Neutra|Ofensiva
440|g1|mulheres|1-2-21|1356584990314741769|O processo ja esta acontecendo a anos|Neutra|Não-ofensiva
441|g1|mulheres|1-2-21|1356269821160251393|Ahannn... Foi... sei... tá bom|Neutra|Não-ofensiva
442|g1|mulheres|1-2-21|1356263960132116485|Força, Evan Rachel. Nunca entendi como uma mulher poderia namorar uma aberração como Marilyn Manson.|Negativa|Ofensiva
443|g1|mulheres|1-2-21|1356253227981877249|Eu fui abusado pelo obstetra q me botou no mundo. Ele deu uns tapas na minha bunda quando eu ainda era um bebê.|Negativa|Não-ofensiva
444|g1|mulheres|1-2-21|1356776577992900609|Namora um cara demente, drogado, traficante, bandido... E depois dá de vítima. Esperava oque?!|Negativa|Ofensiva
445|g1|mulheres|1-2-21|1356247425258815492|Nossa que merda... Espero que supere esse trauma/crime.|Negativa|Não-ofensiva
446|g1|mulheres|1-2-21|1356253473373884418|Nossa q decepção até curtia o som dele espero q ela fique bem|Negativa|Não-ofensiva
447|g1|mulheres|1-2-21|1356271834476531716|Eu pensei que esse cantor exdruxulo fosse um viado de marca maior.|Negativa|Ofensiva
448|g1|mulheres|1-2-21|1356615432409653249|Coragem de namorar esse escroto|Negativa|Ofensiva
449|g1|mulheres|1-2-21|1356630247572135936|Homem é uma disgraça mesmo|Negativa|Ofensiva
450|g1|mulheres|10-2-21|1359914582756720643|Já passou da hora de nós mulheres andarmos com algo pra nós defender na bolsa, pra esses demônios medida protetiva não serve pra nada !|Negativa|Ofensiva
451|g1|mulheres|10-2-21|1359552108664602628|Se brincar vai continuar matando.|Negativa|Não-ofensiva
452|g1|mulheres|10-2-21|1359552590552453120|Pena de morte! Só assim os assassinos começam a pensar 2x antes de agir|Neutra|Não-ofensiva
453|g1|mulheres|10-2-21|1359552761948499968|Covarde|Negativa|Ofensiva
454|g1|mulheres|10-2-21|1359548676251803662|Que triste isso|Negativa|Não-ofensiva
455|g1|mulheres|10-2-21|1359702493324836866|😭😭😭😭|Negativa|Não-ofensiva
456|g1|mulheres|10-2-21|1359549070021386240|O ser humano é um bicho que não deu certo.|Neutra|Não-ofensiva
457|g1|mulheres|10-2-21|1359581391688720389|Avisou e ninguém denunciou a violência 🤔 meu Deus 🙏|Neutra|Não-ofensiva
458|g1|mulheres|10-2-21|1359553564046163968|O porte de arma teria salvo a vida dela. Gostem ou não de armas.|Neutra|Não-ofensiva
459|g1|mulheres|10-2-21|1359562948998529027|Bolsominion|Negativa|Ofensiva
460|g1|mulheres|11-2-21|1359854038746099717|Acabaram com uma das poucas coisas boas da Arábia Saudita.|Negativa|Não-ofensiva
461|g1|mulheres|11-2-21|1359853890750074880|Nossa, é tão estranho pensar que esse tipo de coisa ainda existe.|Neutra|Não-ofensiva
462|g1|mulheres|11-2-21|1359879455305588738|O Islamismo é uma ameaça a qualquer democracia, a única solução é um etnocídio completo em regiões muçulmanas|Negativa|Ofensiva
463|g1|mulheres|11-2-21|1359869617062219777|3 anos presa por defender o direito se dirigir; gente esse mundo é maluco demais!|Negativa|Não-ofensiva
464|g1|mulheres|11-2-21|1359856264910675970|Dentro de cem anos elas também poderão falar em público!|Neutra|Não-ofensiva
465|g1|mulheres|11-2-21|1359857213939015681|tomara que o juiz volte atrás|Neutra|Não-ofensiva
466|g1|mulheres|11-2-21|1359853993963487242|finalmente ela está livre pra acabar com os postes da cidade|Neutra|Não-ofensiva
467|g1|mulheres|11-2-21|1359856410444627969|De acordo com a esquerda a religião muçulmana e suas tradições da sharia são 100% defensáveis.|Neutra|Não-ofensiva
468|g1|mulheres|11-2-21|1359856531311845376|Fontes me informaram que os acidentes de trânsito aumentam 876%|Neutra|Ofensiva
469|g1|mulheres|11-2-21|1359861957084512257|Gozado que a militância esquerdista só reclama da cultura judaico cristão.|Neutra|Não-ofensiva
470|g1|mulheres|11-2-21|1359858531906781185|Lá na Arábia não tem acidente de trânsito...kkk|Neutra|Não-ofensiva
471|g1|mulheres|11-2-21|1359864729599148032|Como a Globo, folha, partidos de esquerda e artistas se sentem com uma matéria dessa, quando eles defendem justamente esse tipo de regime político???|Neutra|Não-ofensiva
472|g1|politica|8-2-21|1359188983109025796|Fora Bolsonaro.!!!!! Impeachment já passou da hora!|Negativa|Não-ofensiva
473|g1|politica|8-2-21|1359149431065636866|Kkkkkk isso e uma piada kkkkk e os governadores e prefeitos vcs não cansam de passar vergonha... tá chegando 2022 vai acabar. A mamata globolixo|Negativa|Ofensiva
474|g1|politica|8-2-21|1359148782315843589|Todo ser humano com 2 neuronios sabe que pessoas pobres precisam pegar condução, que moram em casas lotadas com outras pessoas, não promover aglomeração não significa falar para elas não irem trabalhar, significa falar para os que PODEM ficarem o maximo possivel em casa|Neutra|Não-ofensiva
475|g1|politica|8-2-21|1359147888933302282|Com certeza tem acontecer um impeachment, contra essa pessoa que chama presidente.|Neutra|Não-ofensiva
476|g1|politica|8-2-21|1359141015907663875|Vão passar vergonha... Mais um pra gaveta|Negativa|Não-ofensiva
477|g1|politica|8-2-21|1359140003142656006|Oh eh oh vida de gado...|Neutra|Ofensiva
478|g1|politica|8-2-21|1359126015268827136|Antes tarde do que nunca! A omissão da classe médica é igualmente criminosa. Não poderiam ter deixado chegar a esse ponto.|Neutra|Não-ofensiva
479|g1|politica|8-2-21|1359119759778930692|Como diz o Zagallo! Vão ter que me engolir até 2026 kkkkk|Neutra|Não-ofensiva
480|g1|politica|8-2-21|1359114258643095554|Isso só n vai acontecer pq o governo inteiro tá corrompido|Negativa|Não-ofensiva
481|g1|politica|8-2-21|1359107569323769857|Globolixo, kkkkkkkk mais um pum|Negativa|Ofensiva
482|g1|politica|8-2-21|1359104519376896004|@jairbolsonaro, fora, seu lixo! impeachment já! ainda quer pagar uma mixaria de 200 reais para as pessoas pobre FDP Safado queria ver vc e sua familia passar o mês com 200 reais seu desgraçado imprestável|Negativa|Ofensiva
483|g1|politica|8-2-21|1359101713152692224|O Monstro!|Negativa|Ofensiva
484|g1|politica|8-2-21|1359097779423952897|E do jeito que o brasileiro é burro e maldito, bem capaz dele ganhar de novo|Negativa|Ofensiva
485|g1|politica|8-2-21|1359083180469411840|É exatamente isso, infelizmente viramos a República das 🍌, chacota internacional, a lá @jairbolsonaro o genocida internacional número 1!!!|Negativa|Ofensiva
486|g1|politica|8-2-21|1359078126895190022|Todos não. Só os genocidas que trabalharam pela morte da população! #ForaBolsonaroGenocida|Negativa|Ofensiva
487|g1|politica|8-2-21|1359077366681714689|A @Karolconka e ele podem dar as mãos.|Neutra|Não-ofensiva
488|g1|politica|8-2-21|1359077286214041605|O cara tem que ser muito burro mesmo... Além de manipulado né? Vai dormir cabeça de ovo.|Negativa|Ofensiva
489|g1|politica|8-2-21|1359076415807840256|Chegou o robô|Neutra|Não-ofensiva
490|g1|politica|8-2-21|1359073391257522177|Esses pedidos só vão andar quando o povo puder ir às ruas. Por isso o presidente não quer vacinar a população.|Neutra|Não-ofensiva
491|g1|politica|8-2-21|1359066285338951682|vai babar o ovo dele até chegar em quantos?|Neutra|Não-ofensiva
492|g1|politica|8-2-21|1359039735558266883|O gigante levantou e voltou a dormir kkkk|Neutra|Não-ofensiva
493|g1|politica|8-2-21|1359005090699476992|Grande maioria de que mulher, acorda! Vocês são maioria de votos válidos!|Neutra|Não-ofensiva
494|g1|politica|8-2-21|1359004689224851456|Ah e que ignorava o uso de máscaras em locais públicos, incentivava aglomeração.|Neutra|Não-ofensiva
495|g1|politica|8-2-21|1359004271082094592|Amém 🙏 estamos de olho no BBB mas não esquecemos de você!|Neutra|Não-ofensiva
496|g1|politica|8-2-21|1359000001251336194|Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk sempre tentando forçar a barra. #GloboLixo|Negativa|Ofensiva
497|g1|politica|8-2-21|1358996186879979522|Se o Maia não colocou, o q foi aposta do Bozo não vai botar pra frente nem a pau.|Neutra|Ofensiva
498|g1|politica|8-2-21|1358989670395359234|Com Arthur Lira presidindo, podem protocolar 752 pedidos que não vai à frente... esse bosta não sai da presidência TÃO cedo! Pqp 🤦🏻‍♀️|Negativa|Ofensiva
499|g1|politica|8-2-21|1358988465879285765|Olha aí os verdadeiros heróis fazendo o que estes políticos (pagos e bem pagos) não tem coragem de fazer. Se vendem por cargo, alguns cometem até crime e ainda se acham na posição de dar exemplos a alguém. Por mais heróis assim|Positiva|Não-ofensiva
500|g1|politica|8-2-21|1358987490938478592|Que fase, Jesus, que fase!! Cada hora é um!!!|Negativa|Não-ofensiva
501|g1|politica|8-2-21|1358985890870231041|Sem dúvida nem os animais estão aguentando esse desgoverno. Acabou com o Pantanal|Negativa|Não-ofensiva
502|g1|politica|8-2-21|1358985589761179648|#ImpeachmentBolsonaroUrgente|Neutra|Não-ofensiva
503|g1|politica|8-2-21|1358981825188810752|Pronto,agora vai 🤦🏽‍♀️|Neutra|Não-ofensiva
504|g1|politica|8-2-21|1358977434062905350|Se estribucha, satanás. A falta de dinheiro do governo federal deixou os 'jornalistes' doidos!!! Kkkkkkkkkkkkkk|Negativa|Ofensiva
505|g1|politica|8-2-21|1358974569978228737|Delícia|Positiva|Não-ofensiva
506|g1|politica|8-2-21|1358972023779848193|Não conheço mas já considero pakas|Positiva|Não-ofensiva
507|g1|politica|8-2-21|1358971418231332867|Mais 1, vai ser o record desse governo- números de pedidos de impedimento.|Neutra|Não-ofensiva
508|g1|politica|8-2-21|1358970826817691650|Que esses médicos façam com esse pedido de impeachment o que a imprensa ta fazendo com as latas de leites moça. #BolsonaroAte2026|Neutra|Não-ofensiva
509|g1|politica|8-2-21|1358962555893473280|Ah é? Então expliquem com que dinheiro o governo do Maranhão está construindo motéis mos presídios ao invés de socorrer a população? Por quê depois que Pazuelo foi inspecionar de perto as mortes por Covid no Estado, elas diminuíram em 99 por cento?|Neutra|Não-ofensiva
510|g1|politica|8-2-21|1358962027159511043|Fora bolsonaro imcompetente|Negativa|Não-ofensiva
511|g1|politica|8-2-21|1358961520047255552|Alguém acredita que vá dar em algo?|Neutra|Não-ofensiva
512|g1|politica|8-2-21|1358960190121508865|BOLSONARO 2022|Neutra|Não-ofensiva
513|g1|politica|8-2-21|1358957804774653958|muito bom, cara.|Positiva|Não-ofensiva
514|g1|politica|8-2-21|1358957487349784582|#forabolsonaro|Neutra|Não-ofensiva
515|g1|politica|8-2-21|1358957323713212422|Brasil esta em 2ndo lugar como mais mortes, superando. 3ro em mais contaminações e vc esta usando esses pequenos picos tipicos de uma pandemia pra justificar. Vc n se importa com nada alem de ter razão. Pra vc, essa pandemia é so um jogo pro teu ego minusculo e burro. Boa noite.|Negativa|Ofensiva
516|g1|politica|8-2-21|1358956099974680578|Pensa num grupo de médicos sem formação!|Negativa|Não-ofensiva
517|g1|politica|8-2-21|1358955881858220042|GloboLixo!!!|Negativa|Ofensiva
518|g1|politica|8-2-21|1358954670119653376|Tudo o que vcs acham, lixo de site e de canal, vcs e suas preferências políticas, religiosas e sexuais|Negativa|Ofensiva
519|g1|politica|8-2-21|1358952557624852482|Concordo plenamente|Neutra|Não-ofensiva
520|g1|politica|8-2-21|1358950945267331072|Opoio mesmo sabendo que não vai dar em nada|Neutra|Não-ofensiva
521|g1|politica|8-2-21|1358950497793830912|Só vem impeachment. A gente suplica|Neutra|Não-ofensiva
522|g1|politica|8-2-21|1358945505263419401|infelizmente já perdi as esperanças de impeachment, só no aguardo pra 2022 agora|Neutra|Não-ofensiva
523|g1|politica|8-2-21|1358941254399180801|Quem foi que desenvolveu a vacina, que é eficaz, foram os cientistas ou o Bolsonaro?|Neutra|Não-ofensiva
524|g1|politica|8-2-21|1358939127916466177|G1 jornal da globo lixo vou ja desfazer essa merda|Negativa|Ofensiva
525|g1|raca|16-7-20|1284115940330921985|racismo n tem justificativa, a única causa dos atos dessa senhora é a mente preconceituosa da mesma|Negativa|Não-ofensiva
526|g1|raca|16-7-20|1357491841608929280|beleza, mas por quê tão divulgando o rosto da VÍTIMA e não da racista em questão?|Neutra|Não-ofensiva
527|g1|raca|16-7-20|1283790320677916672|mais uma vez mostrando foto da vitima inves da merdinha|Negativa|Ofensiva
528|g1|raca|16-7-20|1283790399556001792|a gnt tem q parar de tratar gente velha com soberania esse povo so tem privilégio na funerária msm|Negativa|Ofensiva
529|g1|raca|16-7-20|1283790853358723075|qual o sentido de expor a vítima e colocar censura na cara da idosa racista??????|Neutra|Não-ofensiva
530|g1|raca|16-7-20|1283810273393029123|Quem tem culpa de tudo não são os chineses, o povo chinês. Quem tem culpa é o ESTADO chinês.|Neutra|Não-ofensiva
531|g1|raca|16-7-20|1283790257234878464|Essa caça as bruxas a China comunista é bem complicada. Pode gerar um ódio a quem no tem nada haver.|Neutra|Não-ofensiva
532|g1|raca|16-7-20|1283790118801813507|idoso é covarde|Negativa|Ofensiva
533|g1|raca|16-7-20|1283790293385580545|Os bolsonarianus são covardes.|Negativa|Ofensiva
534|g1|raca|16-7-20|1283791009189629952|CRIMINOSA é indiciada por RACISMO.|Negativa|Não-ofensiva
535|g1|raca|16-7-20|1283791455736266752|tem q se fuder msm|Negativa|Ofensiva
536|g1|raca|16-7-20|1283791536606642179|Que pegue uma cadeia bem demorada essa velha|Negativa|Ofensiva
537|g1|raca|16-7-20|1283792858554793986|Escrotisse não tem idade.|Negativa|Ofensiva
538|g1|raca|16-7-20|1283796055901995008|Muitos idosos acham que tem aval pra ser racista.|Neutra|Não-ofensiva
539|g1|raca|16-7-20|1283825150111219712|bem feito velha podre|Negativa|Ofensiva
540|g1|raca|16-7-20|1283829865708498944|A idosa é cidadã de bem néh|Positiva|Não-ofensiva
541|g1|raca|16-7-20|1283969340640038919|tem idoso q pede pra ser agredido|Negativa|Ofensiva
542|g1|raca|16-7-20|1283790061742546944|se fudeu velha do caralho|Negativa|Ofensiva
543|g1|raca|16-7-20|1283859443000713232|Velho não é sinônimo de sabedoria. Essa velha é exemplo claro. Uma ignorante que provavelmente votou no Bozo.|Negativa|Ofensiva
544|g1|raca|16-7-20|1283810033743134721|Todo racista é um filha da puta|Negativa|Ofensiva
545|g1|raca|16-7-20|1283793246834102272|Quer apostar que é Bolsonaristas??? Kkkk|Neutra|Não-ofensiva
546|g1|raca|3-2-21|1356755153894924290|Acabar com o direito de anonimato é contra-democrático. A solução é garantir alguma forma de punição caso o agredido sinta-se no direito de agir.|Neutra|Não-ofensiva
547|g1|raca|3-2-21|1356755358929350660|Se isso significar acabar com ataques racistas, sim.|Neutra|Nao-ofensiva
548|g1|raca|3-2-21|1356755304885665795|Existe anonimato nas redes sociais???|Neutra|Não-ofensiva
549|g1|raca|3-2-21|1356758455139377153|Essas pessoas vão continuar existindo, ent fds|Negativa|Não-ofensiva
550|g1|raca|3-2-21|1356754950458650624|Não. E quem acredita nisso é um animal.|Negativa|Ofensiva
551|g1|raca|3-2-21|1356755652643815426|Não pq aí vc estaria ferindo um outro direito constitucional, anonimato|Neutra|Não-ofensiva
552|g1|raca|3-2-21|1356758897864953858|O regime odeia liberdade civil emenda um dai pra atacar e receber apoio vem com pretexto lacrador tipicos reds|Negativa|Não-ofensiva
553|g1|raca|3-2-21|1356760073226375171|Os governos vao usar isso pra controlar o gado so idiota acha ke ativista red ditatorial se preocupa com alguem|Negativa|Ofensiva
554|g1|raca|3-2-21|1356754862910889986|Por causa de meia dúzia de imbecis vão criar mais uma barreira na liberdade de expressão|Negativa|Ofensiva
555|g1|religiao|10-9-20|1330994910959456257|Crentalhada surtando em 3, 2, 1...|Negativa|Ofensiva
556|g1|religiao|10-9-20|1330999055351226371|Zoar cristão no Brasil é fácil. Queria ver zoar muçulmano na França.|Neutra|Não-ofensiva
557|g1|religiao|10-9-20|1330995210537611264|Não gosto desse tipo de humor!|Negativa|Não-ofensiva
558|g1|religiao|10-9-20|1330999454044917760|Hahhhaha falam que Deus não existe, falam que tudo é uma farsa, amam zoar com a crença dos outros mas não perdem por nada uma praia num feriado religioso, né? Hahahaha|Neutra|Não-ofensiva
559|g1|religiao|10-9-20|1331013576346177539|Peço a Deus que tenha misericórdia com esses seres, porém, como sei que o Senhor também é justiça, logo veremos sua Destra pesar sobre eles 🙏🙏🙏🙏🙏|Neutra|Não-ofensiva
560|g1|religiao|10-9-20|1331020753475686401|Queria ver eles fazerem isso com Alá ou Maomé, os mulçumanos iam amar ver isso, mas falta coragem dos portas dos fundos né, frouxos|Negativa|Ofensiva
561|g1|religiao|10-9-20|1330996508213317635|Viva a liberdade de expressão! Kkkkkk amo|Positiva|Não-ofensiva
562|g1|religiao|10-9-20|1331001222136999940|Eu acho desrespeitoso usar a imagem e história de Jesus Cristo para fazer 'humor'. Não vi o especial do ano passado e não irei ver desse ano.|Negativa|Não-ofensiva
563|g1|religiao|10-9-20|1331012300501897218|A gayzada da globo não tem limite.|Negativa|Ofensiva
564|g1|religiao|10-9-20|1331017371595771906|COMO EU AMOOOO KKKKK|Positiva|Não-ofensiva
565|g1|religiao|10-9-20|1331089610840150017|Muito bom 👏🏻👏🏻👏🏻|Positiva|Não-ofensiva
566|g1|religiao|10-9-20|1331097201267908615|A arte da diarréia encefálica 🤙|Negativa|Ofensiva
567|g1|religiao|10-9-20|1331031987310764032|Legal, gosto da ironia que eles fazem misturando o antigo com o presente. Crente que é crente sabe que aquilo não é verdade, só finge que não existe, se não gosta.|Positiva|Não-ofensiva
568|g1|religiao|10-9-20|1331098211910610945|quem não gosta é só não assistir! bando de babacas|Negativa|Ofensiva
569|g1|religiao|10-9-20|1331126938094751745|A originalidade deles me surpreende|Positiva|Não-ofensiva
570|g1|religiao|10-9-20|1331132094135889920|vai começar o mimi da crentalhada|Negativa|Ofensiva
571|g1|religiao|10-9-20|1331239294548238336|Sombam da nossa fé, e se falarmos algo, nós que somos intolerantes|Neutra|Não-ofensiva
572|g1|religiao|10-9-20|1330995171304017920|Tem que ter polêmica. É assim que a gente quer.|Neutra|Não-ofensiva
573|g1|religiao|10-9-20|1331022933171564551|Sou ateu, mas brincar com religião é o fim. Respeite as doutrinas, mesmo q não as sigam!|Neutra|Não-ofensiva
574|g1|religiao|10-9-20|1331285514679447552|Blasfêmia e desrespeito em foma de vídeo. Chega a doer no coração.|Negativa|Não-ofensiva
575|g1|religiao|30-7-20|1288599714527621120|Sou mulher de candomblé. Não me causa espanto. Eles sabem o que não sabemos. Axé para quem é de axé.|Neutra|Não-ofensiva
576|g1|religiao|30-7-20|1288600058225664000|Todo respeito as religiões de matrizes africanas, sempre mostrando irreverência e respeito perante os demais.|Positiva|Não-ofensiva
577|g1|religiao|30-7-20|1288608109565480960|Enquanto isso Infelizmente algumas pessoas que usam a religião para tirar o dinheiro das pessoas querem que normalize tudo.|Negativa|Não-ofensiva
578|g1|religiao|30-7-20|1288613294450843649|Se os orixás estão preocupados com as vidas isso é verdade, ao contrário das igrejas quer dizer do líderes por tras delas.|Neutra|Não-ofensiva
579|g1|religiao|30-7-20|1288617865659252739|os candobleiros são maravilhosos, man 😔|Positiva|Não-ofensiva
580|g1|religiao|30-7-20|1288627762379530241|Enquanto isso Malafaia tá abrindo igreja pra arrancar dinheiro de trouxa 😐|Negativa|Ofensiva
581|g1|religiao|30-7-20|1288641144616779778|E os cristão tomando cloroquina|Neutra|Não-ofensiva
582|g1|religiao|30-7-20|1288727456275410944|Eu queria muito não ser ateu pra ser do candomblé na moral|Neutra|Não-ofensiva
583|g1|religiao|30-7-20|1288621753313484800|Parabéns aos orixás que confiam na ciência.|Positiva|Não-ofensiva
584|g1|religiao|30-7-20|1288653292067840000|Logo logo tudo voltara ao normal, os Orixás sabem o que falam!|Positiva|Não-ofensiva
